timestamp,rpm
2026-06-02 06:00:00,2388.9848
2026-06-02 06:20:00,2490.4667
2026-06-02 06:40:00,2335.6
2026-06-02 07:00:00,2839.9
2026-06-02 07:20:00,2562.575
2026-06-02 07:40:00,2279.729
,
2026-06-02 09:00:00,2027.4384
2026-06-02 09:20:00,2595.4917
2026-06-02 09:40:00,2531.875
2026-06-02 10:00:00,1794.9009
,
2026-06-02 10:40:00,1831.1743
2026-06-02 11:00:00,2533.6167
2026-06-02 11:20:00,2205.5
2026-06-02 11:40:00,2306.3636
,
2026-06-03 06:00:00,2231.4386
2026-06-03 06:20:00,2523.55
2026-06-03 06:40:00,2674.35
2026-06-03 07:00:00,974.1765
,
2026-06-03 08:00:00,2148.5405
2026-06-03 08:20:00,2476.0167
2026-06-03 08:40:00,2874.7667
2026-06-03 09:00:00,2097.3659
,
2026-06-03 10:20:00,2167.7541
2026-06-03 10:40:00,2427.9083
2026-06-03 11:00:00,2067.95
2026-06-03 11:20:00,1395.4231
,
2026-06-03 12:20:00,2715.5192
2026-06-03 12:40:00,2180.98
,
2026-06-04 07:40:00,2109.6667
2026-06-04 08:00:00,1782.4083
2026-06-04 08:20:00,2070.275
2026-06-04 08:40:00,2172.0917
2026-06-04 09:00:00,1901.6667
2026-06-04 09:20:00,1225.3178
,
2026-06-04 10:00:00,1088.0918
2026-06-04 10:20:00,2776.7667
2026-06-04 10:40:00,2452.925
2026-06-04 11:00:00,2123.225
2026-06-04 11:20:00,1940.0
,
2026-06-05 06:20:00,2726.5789
2026-06-05 06:40:00,2515.5667
2026-06-05 07:00:00,2855.9667
2026-06-05 07:20:00,2348.7417
2026-06-05 07:40:00,2142.069
,
2026-06-05 10:00:00,1228.6667
2026-06-05 10:20:00,2632.675
2026-06-05 10:40:00,2200.225
2026-06-05 11:00:00,2293.087
,
2026-06-05 11:00:00,731.7714
2026-06-05 11:20:00,2139.973
,
2026-06-05 12:20:00,1950.0
,
2026-06-06 08:00:00,2318.1111
2026-06-06 08:20:00,2485.0583
2026-06-06 08:40:00,1872.2083
2026-06-06 09:00:00,2496.8083
2026-06-06 09:20:00,2433.9417
2026-06-06 09:40:00,2477.7385
,
2026-06-06 11:20:00,2589.3115
2026-06-06 11:40:00,1847.2417
2026-06-06 12:00:00,2147.2982
,
2026-06-06 13:00:00,2117.5294
2026-06-06 13:20:00,2509.7333
2026-06-06 13:40:00,1971.15
2026-06-06 14:00:00,2466.0667
2026-06-06 14:20:00,1325.0882
,
2026-06-07 07:20:00,2190.3646
2026-06-07 07:40:00,1674.65
2026-06-07 08:00:00,2886.2917
2026-06-07 08:20:00,1177.0787
,
2026-06-07 10:20:00,2331.6957
2026-06-07 10:40:00,1656.0187
,
2026-06-07 11:00:00,801.2059
2026-06-07 11:20:00,2594.325
2026-06-07 11:40:00,1389.55
2026-06-07 12:00:00,2383.1417
2026-06-07 12:20:00,1884.5909
,
2026-06-08 07:00:00,2129.0
2026-06-08 07:20:00,2382.8667
2026-06-08 07:40:00,2305.2333
2026-06-08 08:00:00,2919.3417
2026-06-08 08:20:00,2206.0583
2026-06-08 08:40:00,2669.675
2026-06-08 09:00:00,1955.5
,
2026-06-08 10:40:00,2124.5
2026-06-08 11:00:00,2166.9833
2026-06-08 11:20:00,2516.0917
2026-06-08 11:40:00,2467.3857
,
2026-06-08 12:40:00,2373.7582
2026-06-08 13:00:00,1906.3443
,
2026-06-09 06:00:00,2161.1667
2026-06-09 06:20:00,2363.9833
2026-06-09 06:40:00,2629.9
2026-06-09 07:00:00,2190.9083
2026-06-09 07:20:00,2270.8333
2026-06-09 07:40:00,1883.9194
,
2026-06-09 09:40:00,2407.5
2026-06-09 10:00:00,2459.0833
2026-06-09 10:20:00,2502.5161
,
2026-06-09 10:40:00,713.2
2026-06-09 11:00:00,2204.7667
2026-06-09 11:20:00,2403.4417
2026-06-09 11:40:00,1786.7164
,
2026-06-10 07:00:00,1921.5238
2026-06-10 07:20:00,2060.3583
2026-06-10 07:40:00,1946.6917
2026-06-10 08:00:00,2519.4083
2026-06-10 08:20:00,2064.1833
2026-06-10 08:40:00,2169.7963
,
2026-06-10 09:20:00,1175.7303
2026-06-10 09:40:00,1981.5083
2026-06-10 10:00:00,1592.8333
2026-06-10 10:20:00,2761.0583
2026-06-10 10:40:00,2507.5333
,
2026-06-11 08:00:00,2018.2692
2026-06-11 08:20:00,2431.7
2026-06-11 08:40:00,1733.9167
2026-06-11 09:00:00,2625.2333
2026-06-11 09:20:00,2723.525
2026-06-11 09:40:00,782.4
,
2026-06-11 10:40:00,2235.5625
2026-06-11 11:00:00,2167.0333
2026-06-11 11:20:00,2199.9889
,
2026-06-11 12:40:00,2059.7196
2026-06-11 13:00:00,1343.2333
2026-06-11 13:20:00,1881.8667
2026-06-11 13:40:00,801.5
,
2026-06-12 06:40:00,1513.5
2026-06-12 07:00:00,2498.125
2026-06-12 07:20:00,2485.2333
2026-06-12 07:40:00,2750.4833
2026-06-12 08:00:00,2452.05
2026-06-12 08:20:00,2281.3261
,
2026-06-12 09:00:00,2607.025
2026-06-12 09:20:00,1955.35
2026-06-12 09:40:00,1954.0583
2026-06-12 10:00:00,2570.8333
2026-06-12 10:20:00,2485.5667
2026-06-12 10:40:00,2501.8667
2026-06-12 11:00:00,2242.7071
,
2026-06-13 07:40:00,1831.1667
2026-06-13 08:00:00,2454.1333
2026-06-13 08:20:00,1266.5
2026-06-13 08:40:00,2367.4706
,
2026-06-13 10:00:00,2376.4
2026-06-13 10:20:00,1821.2333
